long,lat,AFFGEOID,NAME,STATEFP,miles,miles_roe,miles_strict,geoid,B01001026,B17001017,B17001046,pct_women_in_poverty,women_wo_ins,B27001030,pct_women_wo_insurance
-93.33497408278068,32.71346949483593,0500000US22119,Webster,22,408.4836683437311,25.151526100968585,391.2842490789407,05000US22119,19816,5615,13858,0.288347968982694,1287,19524,0.06591886908420405
-69.23404537152555,44.1559746023807,0500000US23013,Knox,23,6.970983502370997,6.970983502370997,6.970983502370997,05000US23013,19901,2142,17510,0.10899653979238755,1195,19711,0.06062604637004718
-69.5441592759133,44.06801898955863,0500000US23015,Lincoln,23,2.3990948747727736,2.3990948747727736,2.3990948747727736,05000US23015,17544,2140,15176,0.12358512358512358,1555,17368,0.08953247351450944
-76.60506838290144,39.006462796068966,0500000US24003,Anne Arundel,24,5.564440573277166,5.564440573277166,5.564440573277166,05000US24003,290739,18961,267546,0.06617988391208592,10784,285787,0.037734396596066304
-86.04504973442248,40.76945637197486,0500000US18103,Miami,18,100.91073705382824,48.45697590039652,48.45697590039652,05000US18103,16887,2742,13919,0.1645759558249805,1155,16741,0.06899229436712263
-87.86845961103695,38.02181793170445,0500000US18129,Posey,18,121.61117899818274,106.778899471539,106.778899471539,05000US18129,12791,1322,11347,0.10434919883179414,450,12674,0.035505759823260215
-87.00766950970103,38.01409639602527,0500000US18147,Spencer,18,157.8870390420385,69.59145388542565,83.24504971188605,05000US18147,10110,1071,8882,0.10760574701095148,321,9973,0.03218690464253485
-94.47096640575124,41.33074049005861,0500000US19001,Adair,19,152.952625347328,20.348681920257967,75.94663197289772,05000US19001,3538,475,2969,0.13792102206736354,115,3460,0.033236994219653176
-90.5319656346092,41.89802867624409,0500000US19045,Clinton,19,78.80033267788187,24.08373772435674,78.80033267788187,05000US19045,23880,3512,19736,0.15106675843083275,730,23557,0.030988665789361974
-93.24039754202488,42.383873880070624,0500000US19083,Hardin,19,120.04302760352697,32.71210069040252,120.04302760352697,05000US19083,8377,869,7250,0.10703288582337726,258,8202,0.03145574250182882
-91.47925470577226,40.6419998380186,0500000US19111,Lee,19,97.98754370633829,22.84104779666951,97.98754370633829,05000US19111,16870,2393,14082,0.1452503793626707,688,16608,0.041425818882466284
-97.1939119635504,41.91693530988488,0500000US31167,Stanton,31,235.55627291356737,58.17553538938921,73.22877590744561,05000US31167,2895,255,2591,0.08959943780744906,164,2841,0.057726152763111584
-74.07423081364576,40.95962241593156,0500000US34003,Bergen,34,2.5594793149728474,2.5594793149728474,2.5594793149728474,05000US34003,479116,34760,438572,0.0734368265826101,31250,475782,0.06568134145469984
-74.95972886042675,39.80350989842342,0500000US34007,Camden,34,4.141664031579915,4.141664031579915,4.141664031579915,05000US34007,262211,35672,223359,0.13771324667703866,13677,259892,0.05262570606251828
-74.24704975060348,40.787226958464494,0500000US34013,Essex,34,2.0635128625576673,2.0635128625576673,2.0635128625576673,05000US34013,414404,68762,338890,0.16867818629615455,42233,411728,0.10257500097151517
-74.41170264153838,40.43915316773548,0500000US34023,Middlesex,34,1.8519024151875365,1.8519024151875365,1.8519024151875365,05000US34023,418053,39113,366821,0.09635310173575015,25154,416287,0.060424658949234544
-74.99732738736799,40.85716227601246,0500000US34041,Warren,34,6.860882072257346,6.860882072257346,6.860882072257346,05000US34041,53939,4292,48575,0.0811848601206802,2719,53424,0.050894728960766696
-104.64684020429225,36.606138694077366,0500000US35007,Colfax,35,90.019805948036,90.019805948036,90.019805948036,05000US35007,5978,1282,4346,0.22778962331201139,329,5642,0.05831265508684864
-104.41202331347444,34.34245187057106,0500000US35011,De Baca,35,126.29137355937624,126.29137355937624,126.29137355937624,05000US35011,839,222,612,0.26618705035971224,10,834,0.011990407673860911
-107.19240696240374,33.13049586674281,0500000US35051,Sierra,35,61.949363649535584,61.949363649535584,61.949363649535584,05000US35051,5469,1204,4127,0.22584880885387357,260,5376,0.04836309523809524
-79.36634264868243,42.228164897405456,0500000US36013,Chautauqua,36,51.96802535318398,51.96802535318398,51.96802535318398,05000US36013,64623,11672,50572,0.18752008225692438,2777,63777,0.043542342850871
-78.73231719252212,42.763951390237274,0500000US36029,Erie,36,5.623666096432652,5.623666096432652,5.623666096432652,05000US36029,474133,68245,394480,0.147485007293749,10226,470121,0.021751846864956043
-74.96252553663484,43.419705204969574,0500000US36043,Herkimer,36,26.661738627379144,26.661738627379144,26.661738627379144,05000US36043,31182,4538,26020,0.1485044832777014,1237,30796,0.0401675542278218
-75.9180128252694,44.05013518142776,0500000US36045,Jefferson,36,5.241186883517415,5.241186883517415,5.241186883517415,05000US36045,53059,8251,43716,0.15877383724286567,1752,51691,0.03389371457313652
-73.93852679671656,40.639540668183194,0500000US36047,Kings,36,1.071328214087052,1.071328214087052,1.071328214087052,05000US36047,1355733,275287,1067973,0.20493947560412729,73255,1349861,0.05426855061372986
-75.66964862766226,42.912765911125696,0500000US36053,Madison,36,23.101306088596075,23.101306088596075,23.101306088596075,05000US36053,35981,2818,30211,0.08531896212419389,1225,35729,0.03428587421982143
-75.43585109047808,43.24173585699415,0500000US36065,Oneida,36,13.984095900814047,13.984095900814047,13.984095900814047,05000US36065,114855,16968,93812,0.15316844195703194,2952,113128,0.026094335619828865
-75.0325988272621,42.63374626283192,0500000US36077,Otsego,36,28.31590993948305,28.31590993948305,28.31590993948305,05000US36077,30774,4326,23507,0.15542701110192936,1286,30442,0.042244267787924575
-73.82027034066982,40.702283857009455,0500000US36081,Queens,36,0.713736864639998,0.713736864639998,0.713736864639998,05000US36081,1168791,145841,1009496,0.1262324326148994,85419,1161680,0.07353057640658357
-73.86389771965574,43.10737961996,0500000US36091,Saratoga,36,3.6462099094591616,3.6462099094591616,3.6462099094591616,05000US36091,116036,8220,105797,0.07209451222186165,2558,115292,0.022187142212816154
-73.43075213817072,43.31371304808818,0500000US36115,Washington,36,9.7490513883352925,9.7490513883352925,9.7490513883352925,05000US36115,29647,3565,25619,0.12215597587719298,998,29368,0.03398256605829474
-80.1026917972909,34.9738129364119,0500000US37007,Anson,37,42.5164606241023,42.5164606241023,42.5164606241023,05000US37007,12036,2502,9217,0.21349944534516596,817,11693,0.06987086290943299
-81.54640572266472,35.95302854387851,0500000US37027,Caldwell,37,61.41805314461039,57.950722500084105,61.41805314461039,05000US37027,41562,6145,34897,0.1497246722869256,4257,41301,0.10307256482893877
-84.06347829218709,35.13387299896545,0500000US37039,Cherokee,37,90.6642938768152,56.96635017708292,90.6642938768152,05000US37039,14500,2631,11667,0.18401174989509023,1922,14328,0.134142936906756
-77.09389404864991,35.124856823613825,0500000US37049,Craven,37,78.97452768196482,78.97452768196482,78.97452768196482,05000US37049,50877,7676,42370,0.1533788914198937,4326,50153,0.08625605646721034
-75.85890574564579,35.7805137964658,0500000US37055,Dare,37,74.21593205194198,74.21593205194198,74.21593205194198,05000US37055,18321,1434,16711,0.07903003582254065,1770,18247,0.09700224694470323
-80.5444733947116,35.92911133389568,0500000US37059,Davie,37,17.51726100238638,17.51726100238638,17.51726100238638,05000US37059,21915,3318,18464,0.15232760995317235,2337,21782,0.10729042328528142
-78.28570287583621,36.08275501755852,0500000US37069,Franklin,37,26.178362816807823,26.178362816807823,26.178362816807823,05000US37069,34261,4225,29578,0.12498890631009082,2734,34069,0.08024890663066131
-77.65173465827978,36.257446623960725,0500000US37083,Halifax,37,62.410706304452894,62.410706304452894,62.410706304452894,05000US37083,26233,7022,18963,0.2702328266307485,2635,26032,0.10122157344806391
-76.98200271038282,36.35906558654973,0500000US37091,Hertford,37,53.78942637193995,53.78942637193995,53.78942637193995,05000US37091,11998,2512,9035,0.21754568286134926,1203,11866,0.10138210011798415
-79.23726353236786,35.01754332077733,0500000US37093,Hoke,37,16.348062815001917,16.348062815001917,16.348062815001917,05000US37093,27611,5325,21906,0.1955491902610995,3189,27202,0.11723402690978604
-83.14082687819713,35.28753604693665,0500000US37099,Jackson,37,38.81049313229648,38.81049313229648,38.81049313229648,05000US37099,22340,3733,16321,0.18614740201456068,2339,22199,0.10536510653633047
-82.0493231273509,35.68169981188822,0500000US37111,McDowell,37,28.764061148371347,28.764061148371347,28.764061148371347,05000US37111,22461,3662,18517,0.16511114116957482,2255,22330,0.10098522167487685
-77.10924769047769,35.84321271856516,0500000US37117,Martin,37,85.06120604439032,85.06120604439032,85.06120604439032,05000US37117,12105,2732,9188,0.22919463087248323,841,12031,0.0699027512259995
-77.98643325818732,35.96725095000124,0500000US37127,Nash,37,37.55325287351986,37.55325287351986,37.55325287351986,05000US37127,49169,8244,40267,0.16994083816041722,4209,48775,0.08629420809841107
-79.48037763778781,34.84089928796373,0500000US37165,Scotland,37,33.86313159771704,33.86313159771704,33.86313159771704,05000US37165,17649,4997,12112,0.2920685019580338,1630,17360,0.09389400921658986
-82.79820829512549,35.20214088140511,0500000US37175,Transylvania,37,29.525883982252907,29.525883982252907,29.525883982252907,05000US37175,17766,2655,14651,0.15341500057783428,2318,17537,0.13217768147345613
-82.30762485705203,35.89894457042348,0500000US37199,Yancey,37,24.64675807075567,24.64675807075567,24.64675807075567,05000US37199,9050,1283,7736,0.14225523894001552,1088,9019,0.12063421665373102
-97.24804702368816,46.93297472161966,0500000US38017,Cass,38,226.50055669555377,22.196282245422054,226.50055669555377,05000US38017,89119,9532,77507,0.10951412585162973,4114,88510,0.04648062365834369
-101.63971383613668,46.3582874935116,0500000US38037,Grant,38,410.1158428573458,233.71553136184872,331.05920865550183,05000US38037,1146,106,1008,0.09515260323159784,30,1114,0.026929982046678635
-101.04041580222066,46.112664837430984,0500000US38085,Sioux,38,379.1683184387528,209.65129666295192,359.128645407875,05000US38085,2154,738,1374,0.3494318181818182,632,2145,0.29463869463869463
-97.72134498928308,48.369465649540864,0500000US38099,Walsh,38,284.551000540193,111.97847532570532,284.551000540193,05000US38099,5181,567,4485,0.11223277909738717,257,5063,0.050760418724076634
-81.65864095445788,41.42447411862344,0500000US39035,Cuyahoga,39,109.8316058996382,5.0531672293313346,109.8316058996382,05000US39035,649500,116180,520563,0.1824597993224896,28450,642109,0.04430711919627353
-84.49047494221293,41.32391641645064,0500000US39039,Defiance,39,164.17313916651244,45.108717555401626,93.26048851952086,05000US39039,19175,2131,16609,0.11371398078975453,1081,18981,0.0569516885306359
-82.61771359365493,41.358874831820074,0500000US39043,Erie,39,150.6173752979538,52.660316940929945,150.6173752979538,05000US39043,38061,5069,32475,0.13501491583209035,2086,37578,0.055511203363670235
-84.5802098956718,41.116624374221914,0500000US39125,Paulding,39,163.09371725973276,35.98790695956576,94.07084439442002,05000US39125,9380,1111,8142,0.12006916675672755,348,9306,0.037395228884590584
-99.41480702784074,34.587975484999454,0500000US40065,Jackson,40,244.3337701333908,117.92791508159732,244.3337701333908,05000US40065,12390,2077,10045,0.17134136281141726,1560,12185,0.12802626179729176
-102.51559294207544,31.42861672703935,0500000US48103,Crane,48,243.9315859515223,234.769961730996,243.9315859515223,05000US48103,2288,89,2132,0.04007203962179198,423,2243,0.18858671422202408
-106.23483695555464,31.768573169934378,0500000US48141,El Paso,48,23.60398399704619,14.254409042871908,23.60398399704619,05000US48141,423844,89365,331473,0.21235012047391158,84755,420530,0.20154329060946902
-100.40218655736564,32.74281320224051,0500000US48151,Fisher,48,369.3175994607968,170.9404550774489,369.3175994607968,05000US48151,1936,259,1677,0.1337809917355372,198,1936,0.10227272727272728
-96.1490824190585,31.70490445318012,0500000US48161,Freestone,48,416.77956907436675,63.59052017127155,416.77956907436675,05000US48161,9456,1558,7743,0.167508870013977,1288,9301,0.1384797333620041
-95.04823958517112,29.39870267202658,0500000US48167,Galveston,48,584.9382599472411,28.4674686830472,474.99385464044934,05000US48167,171576,20275,148303,0.12027073520862747,21594,169458,0.12742980561555076
-94.39021267845328,30.332383183398505,0500000US48199,Hardin,48,532.7063913241036,22.78297056689369,427.69271404604547,05000US48199,29605,3916,25223,0.13439033597583994,5131,29324,0.17497612876824445
-95.85359425201284,32.21189861744022,0500000US48213,Henderson,48,385.4274655662437,66.9545092446924,385.4274655662437,05000US48213,41728,7363,33653,0.17951531109810806,7173,41319,0.1736005227619255
-105.38646753852208,31.456233728458848,0500000US48229,Hudspeth,48,77.83112662973268,67.83898350606492,77.83112662973268,05000US48229,2297,570,1588,0.26413345690454126,583,2158,0.2701575532900834
-94.0251039093164,30.74399382524344,0500000US48241,Jasper,48,512.9016065041524,45.90312883773305,405.2928790450381,05000US48241,17986,4227,13598,0.23713884992987377,3401,17873,0.19028702512169193
-94.16292951914394,29.884051595563413,0500000US48245,Jefferson,48,566.249533130202,13.910240318934532,417.0216048781508,05000US48245,123680,24078,96815,0.19916785918125945,23215,122671,0.1892460320695193
-97.71542071110396,26.9296161069999,0500000US48261,Kenedy,48,634.8882402077545,52.66867756963168,634.8882402077545,05000US48261,198,6,192,0.030303030303030304,47,198,0.23737373737373738
-95.99569629331474,31.29650397312185,0500000US48289,Leon,48,445.97225758024587,49.23850773691859,445.97225758024587,05000US48289,8744,1638,7067,0.18816771970132107,1762,8705,0.20241240666283744
-101.95127226804934,32.30599108673119,0500000US48317,Martin,48,275.974158196544,262.995100085861,275.974158196544,05000US48317,2773,357,2388,0.13005464480874318,269,2745,0.09799635701275046
-98.59544037369729,31.49518950173005,0500000US48333,Mills,48,432.8221040986937,58.96391657999302,432.8221040986937,05000US48333,2446,259,2060,0.11168607158257869,440,2362,0.18628281117696868
-94.61586668107184,31.615984008365473,0500000US48347,Nacogdoches,48,444.5231899712364,78.96752515267313,444.5231899712364,05000US48347,33894,8515,21937,0.27962038618153157,5783,33567,0.1722823010695028
-93.89388801740404,30.121304701061668,0500000US48361,Orange,48,555.893275506237,14.817063242643789,399.1691182191552,05000US48361,42290,5914,35884,0.1414900234460979,6646,41918,0.15854764063170954
-102.72353013876072,30.781010267335592,0500000US48371,Pecos,48,242.1769725081588,232.30563262062736,242.1769725081588,05000US48371,6804,1214,5540,0.17974533609712762,1327,6796,0.19526191877575044
-96.51279026864768,31.027054026287395,0500000US48395,Robertson,48,460.5848912033665,28.52833763426672,460.5848912033665,05000US48395,8757,1363,7303,0.1572813293330256,1327,8671,0.15303886518279322
-95.2691760652071,32.37503981672149,0500000US48423,Smith,48,382.9247724414282,90.00555458880484,382.9247724414282,05000US48423,119082,16868,99611,0.144815803707106,17899,118128,0.15152207774617366
-98.73868389890588,26.56209693902712,0500000US48427,Starr,48,599.3657289591458,40.069094680017734,599.3657289591458,05000US48427,32846,12057,20718,0.36787185354691077,10302,32791,0.3141715714677808
-94.37659988597952,30.7712351994544,0500000US48457,Tyler,48,504.181991135187,49.38911395155474,426.2279820583872,05000US48457,9818,1928,7759,0.19902962733560442,1536,9701,0.158334192351304
-95.57229674135807,30.739030967243767,0500000US48471,Walker,48,488.1857455749987,45.729671930093275,488.1857455749987,05000US48471,30026,7006,20741,0.2524957653079612,3520,29887,0.11777695988222305
-103.1025013561028,31.509492396183568,0500000US48475,Ward,48,208.84124092813417,199.70650638364356,208.84124092813417,05000US48475,5840,901,4905,0.15518429211160867,838,5806,0.14433344815707888
-96.40344082120016,30.214524187990666,0500000US48477,Washington,48,516.9197219611733,29.8393833170086,516.9197219611733,05000US48477,18145,1776,15418,0.10329184599278818,1775,17820,0.09960718294051628
-95.38207509186644,32.78640577085476,0500000US48499,Wood,48,353.88754152485916,80.05883581896079,353.88754152485916,05000US48499,22728,3081,19047,0.1392353579175705,3340,22452,0.14876180295742028
-113.23552030368243,38.35700068081445,0500000US49001,Beaver,49,180.99500032331557,176.50242051875114,180.99500032331557,05000US49001,3078,137,2935,0.044596354166666664,335,3072,0.10904947916666667
-113.08212039572273,41.52101092554846,0500000US49003,Box Elder,49,291.8949896816411,81.88886401831243,291.8949896816411,05000US49003,26928,2335,24471,0.08710736402297993,2165,26839,0.08066619471664369
-112.11145399524652,40.99002487090666,0500000US49011,Davis,49,229.51229594326315,20.087791899383443,229.51229594326315,05000US49011,173597,11040,161770,0.06388519182917655,9098,172903,0.05261909856971828
-97.94209346459373,35.945394383977764,0500000US40073,Kingfisher,40,125.10687231397335,33.361508600939665,125.10687231397335,05000US40073,7945,867,6975,0.11055853098699311,1002,7877,0.12720578900596674
-94.7034127050118,34.900287393195526,0500000US40079,Le Flore,40,239.44856058241615,90.19667773225606,239.44856058241615,05000US40079,25005,5384,19293,0.21817887101349434,4384,24771,0.1769811473093537
